utc,assert_s,assert_ns,offset_us,pulse_count,soc_temp_c
2026-09-12T10:23:29Z,1789208609,001331855,1331.9,41216,48.0
2026-09-12T10:23:39Z,1789208619,001329693,1329.7,41226,49.0
2026-09-12T10:23:49Z,1789208629,001326661,1326.7,41236,48.5
2026-09-12T10:23:59Z,1789208639,001325072,1325.1,41246,48.5
2026-09-12T10:24:09Z,1789208649,001322503,1322.5,41256,48.0
2026-09-12T10:24:19Z,1789208659,001320099,1320.1,41266,46.9
2026-09-12T10:24:29Z,1789208669,001317547,1317.5,41276,48.5
2026-09-12T10:24:39Z,1789208679,001315198,1315.2,41286,47.4
2026-09-12T10:24:50Z,1789208690,001315119,1315.1,41297,49.6
2026-09-12T10:25:00Z,1789208700,001310010,1310.0,41307,46.9
2026-09-12T10:25:10Z,1789208710,001308216,1308.2,41317,49.6
2026-09-12T10:25:20Z,1789208720,001305180,1305.2,41327,48.0
2026-09-12T10:25:30Z,1789208730,001303367,1303.4,41337,46.9
2026-09-12T10:25:40Z,1789208740,001300015,1300.0,41347,48.0
2026-09-12T10:25:50Z,1789208750,001298831,1298.8,41357,49.0
2026-09-12T10:26:00Z,1789208760,001295553,1295.6,41367,46.9
2026-09-12T10:26:10Z,1789208770,001293220,1293.2,41377,48.5
2026-09-12T10:26:20Z,1789208780,001290386,1290.4,41387,48.5
2026-09-12T10:26:30Z,1789208790,001288700,1288.7,41397,47.4
2026-09-12T10:26:40Z,1789208800,001287607,1287.6,41407,48.5
2026-09-12T10:26:50Z,1789208810,001284012,1284.0,41417,47.4
2026-09-12T10:27:00Z,1789208820,001282634,1282.6,41427,47.4
2026-09-12T10:27:10Z,1789208830,001291858,1291.9,41437,47.4
2026-09-12T10:27:20Z,1789208840,001301129,1301.1,41447,46.9
2026-09-12T10:27:30Z,1789208850,001310818,1310.8,41457,48.0
2026-09-12T10:27:40Z,1789208860,001320617,1320.6,41467,47.4
2026-09-12T10:27:50Z,1789208870,001329770,1329.8,41477,48.5
2026-09-12T10:28:00Z,1789208880,001338446,1338.4,41487,48.0
2026-09-12T10:28:10Z,1789208890,001347559,1347.6,41497,48.5
2026-09-12T10:28:20Z,1789208900,001355944,1355.9,41507,48.5
2026-09-12T10:28:30Z,1789208910,001364291,1364.3,41517,48.0
2026-09-12T10:28:40Z,1789208920,001373659,1373.7,41527,48.0
2026-09-12T10:28:50Z,1789208930,001380698,1380.7,41537,48.5
2026-09-12T10:29:00Z,1789208940,001388729,1388.7,41547,47.4
2026-09-12T10:29:10Z,1789208950,001397735,1397.7,41557,48.5
2026-09-12T10:29:20Z,1789208960,001404072,1404.1,41567,48.5
2026-09-12T10:29:30Z,1789208970,001412169,1412.2,41577,48.0
2026-09-12T10:29:40Z,1789208980,001418844,1418.8,41587,46.3
2026-09-12T10:29:50Z,1789208990,001426248,1426.2,41597,48.0
2026-09-12T10:30:00Z,1789209000,001432922,1432.9,41607,49.6
2026-09-12T10:30:10Z,1789209010,001444961,1445.0,41617,46.9
2026-09-12T10:30:20Z,1789209020,001450979,1451.0,41627,49.0
2026-09-12T10:30:30Z,1789209030,001458312,1458.3,41637,48.5
2026-09-12T10:30:40Z,1789209040,001465223,1465.2,41647,48.0
2026-09-12T10:30:50Z,1789209050,001469881,1469.9,41657,49.0
2026-09-12T10:31:00Z,1789209060,001475696,1475.7,41667,47.4
2026-09-12T10:31:10Z,1789209070,001482560,1482.6,41677,48.5
2026-09-12T10:31:20Z,1789209080,001487457,1487.5,41687,49.6
2026-09-12T10:31:30Z,1789209090,001493759,1493.8,41697,49.6
2026-09-12T10:31:40Z,1789209100,001498618,1498.6,41707,48.0
2026-09-12T10:31:50Z,1789209110,001503629,1503.6,41717,46.9
2026-09-12T10:32:00Z,1789209120,001509368,1509.4,41727,46.3
2026-09-12T10:32:10Z,1789209130,001513485,1513.5,41737,46.9
2026-09-12T10:32:20Z,1789209140,001516206,1516.2,41747,48.5
2026-09-12T10:32:30Z,1789209150,001522124,1522.1,41757,46.3
2026-09-12T10:32:40Z,1789209160,001528669,1528.7,41767,45.2
2026-09-12T10:32:50Z,1789209170,001534175,1534.2,41777,46.3
2026-09-12T10:33:00Z,1789209180,001539850,1539.8,41787,45.2
2026-09-12T10:33:10Z,1789209190,001545787,1545.8,41797,45.2
2026-09-12T10:33:20Z,1789209200,001552099,1552.1,41807,46.3
2026-09-12T10:33:30Z,1789209210,001557753,1557.8,41817,45.2
2026-09-12T10:33:40Z,1789209220,001566119,1566.1,41827,46.9
2026-09-12T10:33:50Z,1789209230,001568403,1568.4,41837,45.8
2026-09-12T10:34:00Z,1789209240,001573257,1573.3,41847,48.0
2026-09-12T10:34:10Z,1789209250,001579849,1579.8,41857,47.4
2026-09-12T10:34:20Z,1789209260,001583586,1583.6,41867,47.4
2026-09-12T10:34:30Z,1789209270,001589509,1589.5,41877,46.9
2026-09-12T10:34:40Z,1789209280,001593675,1593.7,41887,47.4
2026-09-12T10:34:50Z,1789209290,001598641,1598.6,41897,45.8
2026-09-12T10:35:00Z,1789209300,001602780,1602.8,41907,46.9
2026-09-12T10:35:10Z,1789209310,001607703,1607.7,41917,46.3
2026-09-12T10:35:20Z,1789209320,001611487,1611.5,41927,46.3
2026-09-12T10:35:30Z,1789209330,001615874,1615.9,41937,48.0
2026-09-12T10:35:40Z,1789209340,001619292,1619.3,41947,45.8
2026-09-12T10:35:50Z,1789209350,001624224,1624.2,41957,47.4
2026-09-12T10:36:00Z,1789209360,001627540,1627.5,41967,46.3
2026-09-12T10:36:10Z,1789209370,001631485,1631.5,41977,46.9
2026-09-12T10:36:20Z,1789209380,001634837,1634.8,41987,47.4
2026-09-12T10:36:30Z,1789209390,001638598,1638.6,41997,48.0
2026-09-12T10:36:40Z,1789209400,001644175,1644.2,42007,46.9
2026-09-12T10:36:50Z,1789209410,001645739,1645.7,42017,47.4
2026-09-12T10:37:00Z,1789209420,001648714,1648.7,42027,48.0
2026-09-12T10:37:10Z,1789209430,001652511,1652.5,42037,47.4
2026-09-12T10:37:20Z,1789209440,001655001,1655.0,42047,48.0
2026-09-12T10:37:30Z,1789209450,001657926,1657.9,42057,48.0
2026-09-12T10:37:40Z,1789209460,001661306,1661.3,42067,48.5
2026-09-12T10:37:50Z,1789209470,001663828,1663.8,42077,47.4
2026-09-12T10:38:00Z,1789209480,001666436,1666.4,42087,46.3
2026-09-12T10:38:10Z,1789209490,001669354,1669.4,42097,48.0
2026-09-12T10:38:20Z,1789209500,001671640,1671.6,42107,46.9
2026-09-12T10:38:30Z,1789209510,001674331,1674.3,42117,47.4
2026-09-12T10:38:40Z,1789209520,001677520,1677.5,42127,48.0
2026-09-12T10:38:50Z,1789209530,001678637,1678.6,42137,46.9
2026-09-12T10:39:00Z,1789209540,001681124,1681.1,42147,47.4
2026-09-12T10:39:10Z,1789209550,001683909,1683.9,42157,48.5
2026-09-12T10:39:20Z,1789209560,001685439,1685.4,42167,46.9
2026-09-12T10:39:30Z,1789209570,001688249,1688.2,42177,48.0
2026-09-12T10:39:40Z,1789209580,001689678,1689.7,42187,48.0
2026-09-12T10:39:50Z,1789209590,001691909,1691.9,42197,48.0
2026-09-12T10:40:00Z,1789209600,001693220,1693.2,42207,48.0
2026-09-12T10:40:10Z,1789209610,001700225,1700.2,42217,48.5
2026-09-12T10:40:20Z,1789209620,001701628,1701.6,42227,48.5
2026-09-12T10:40:30Z,1789209630,001703485,1703.5,42237,48.0
2026-09-12T10:40:40Z,1789209640,001705131,1705.1,42247,47.4
2026-09-12T10:40:50Z,1789209650,001706547,1706.5,42257,48.5
2026-09-12T10:41:00Z,1789209660,001708013,1708.0,42267,48.0
2026-09-12T10:41:10Z,1789209670,001707622,1707.6,42277,48.5
2026-09-12T10:41:20Z,1789209680,001709097,1709.1,42287,48.5
2026-09-12T10:41:30Z,1789209690,001709958,1710.0,42297,47.4
2026-09-12T10:41:40Z,1789209700,001710686,1710.7,42307,48.0
2026-09-12T10:41:50Z,1789209710,001711708,1711.7,42317,49.0
2026-09-12T10:42:00Z,1789209720,001712933,1712.9,42327,48.0
2026-09-12T10:42:11Z,1789209731,001715846,1715.8,42338,49.6
2026-09-12T10:42:21Z,1789209741,001708788,1708.8,42348,47.4
2026-09-12T10:42:31Z,1789209751,001709788,1709.8,42358,47.4
2026-09-12T10:42:41Z,1789209761,001712493,1712.5,42368,47.4
2026-09-12T10:42:51Z,1789209771,001709700,1709.7,42378,48.0
2026-09-12T10:43:01Z,1789209781,001709355,1709.4,42388,48.5
2026-09-12T10:43:11Z,1789209791,001710440,1710.4,42398,48.5
2026-09-12T10:43:21Z,1789209801,001710288,1710.3,42408,49.0
2026-09-12T10:43:31Z,1789209811,001711178,1711.2,42418,47.4
2026-09-12T10:43:41Z,1789209821,001710833,1710.8,42428,49.6
2026-09-12T10:43:51Z,1789209831,001710512,1710.5,42438,47.4
2026-09-12T10:44:01Z,1789209841,001710532,1710.5,42448,47.4
2026-09-12T10:44:11Z,1789209851,001711059,1711.1,42458,48.5
2026-09-12T10:44:21Z,1789209861,001711890,1711.9,42468,48.5
2026-09-12T10:44:31Z,1789209871,001712564,1712.6,42478,48.5
2026-09-12T10:44:41Z,1789209881,001711043,1711.0,42488,48.0
2026-09-12T10:44:51Z,1789209891,001711179,1711.2,42498,48.0
2026-09-12T10:45:01Z,1789209901,001711474,1711.5,42508,48.0
2026-09-12T10:45:11Z,1789209911,001711352,1711.4,42518,46.3
2026-09-12T10:45:21Z,1789209921,001712077,1712.1,42528,46.9
2026-09-12T10:45:31Z,1789209931,001713887,1713.9,42538,47.4
2026-09-12T10:45:41Z,1789209941,001713506,1713.5,42548,45.2
2026-09-12T10:45:51Z,1789209951,001714784,1714.8,42558,45.8
2026-09-12T10:46:01Z,1789209961,001715743,1715.7,42568,46.3
2026-09-12T10:46:11Z,1789209971,001717068,1717.1,42578,45.8
2026-09-12T10:46:21Z,1789209981,001718870,1718.9,42588,47.4
2026-09-12T10:46:31Z,1789209991,001721352,1721.4,42598,46.3
2026-09-12T10:46:41Z,1789210001,001721127,1721.1,42608,46.9
2026-09-12T10:46:51Z,1789210011,001722195,1722.2,42618,46.3
2026-09-12T10:47:01Z,1789210021,001723149,1723.1,42628,46.9
2026-09-12T10:47:11Z,1789210031,001724417,1724.4,42638,46.9
2026-09-12T10:47:21Z,1789210041,001725441,1725.4,42648,47.4
2026-09-12T10:47:31Z,1789210051,001727778,1727.8,42658,47.4
2026-09-12T10:47:41Z,1789210061,001727634,1727.6,42668,47.4
2026-09-12T10:47:51Z,1789210071,001728025,1728.0,42678,46.3
2026-09-12T10:48:01Z,1789210081,001728842,1728.8,42688,47.4
2026-09-12T10:48:11Z,1789210091,001729992,1730.0,42698,46.9
2026-09-12T10:48:21Z,1789210101,001730605,1730.6,42708,46.9
2026-09-12T10:48:31Z,1789210111,001731978,1732.0,42718,46.3
2026-09-12T10:48:41Z,1789210121,001731334,1731.3,42728,48.0
2026-09-12T10:48:51Z,1789210131,001732339,1732.3,42738,46.9
2026-09-12T10:49:01Z,1789210141,001734124,1734.1,42748,46.9
2026-09-12T10:49:11Z,1789210151,001733097,1733.1,42758,47.4
2026-09-12T10:49:21Z,1789210161,001733089,1733.1,42768,47.4
2026-09-12T10:49:31Z,1789210171,001739474,1739.5,42778,46.3
2026-09-12T10:49:41Z,1789210181,001733731,1733.7,42788,48.5
2026-09-12T10:49:51Z,1789210191,001734437,1734.4,42798,48.0
2026-09-12T10:50:01Z,1789210201,001739646,1739.6,42808,48.5
2026-09-12T10:50:11Z,1789210211,001739637,1739.6,42818,48.0
2026-09-12T10:50:21Z,1789210221,001739521,1739.5,42828,48.5
2026-09-12T10:50:31Z,1789210231,001739131,1739.1,42838,48.0
2026-09-12T10:50:41Z,1789210241,001738487,1738.5,42848,48.5
2026-09-12T10:50:51Z,1789210251,001738663,1738.7,42858,48.0
2026-09-12T10:51:01Z,1789210261,001738159,1738.2,42868,48.5
2026-09-12T10:51:11Z,1789210271,001737604,1737.6,42878,48.5
2026-09-12T10:51:21Z,1789210281,001737000,1737.0,42888,48.5
2026-09-12T10:51:31Z,1789210291,001737346,1737.3,42898,47.4
2026-09-12T10:51:41Z,1789210301,001736421,1736.4,42908,49.0
2026-09-12T10:51:51Z,1789210311,001735465,1735.5,42918,48.5
2026-09-12T10:52:01Z,1789210321,001734441,1734.4,42928,49.6
2026-09-12T10:52:11Z,1789210331,001734036,1734.0,42938,48.5
2026-09-12T10:52:21Z,1789210341,001728230,1728.2,42948,48.5
2026-09-12T10:52:31Z,1789210351,001729062,1729.1,42958,47.4
2026-09-12T10:52:41Z,1789210361,001726530,1726.5,42968,48.0
2026-09-12T10:52:51Z,1789210371,001726266,1726.3,42978,48.0
2026-09-12T10:53:01Z,1789210381,001725806,1725.8,42988,45.8
2026-09-12T10:53:11Z,1789210391,001725725,1725.7,42998,46.3
2026-09-12T10:53:21Z,1789210401,001725726,1725.7,43008,45.8
2026-09-12T10:53:31Z,1789210411,001726550,1726.5,43018,46.3
2026-09-12T10:53:41Z,1789210421,001726717,1726.7,43028,47.4
2026-09-12T10:53:51Z,1789210431,001726374,1726.4,43038,46.9
2026-09-12T10:54:01Z,1789210441,001726670,1726.7,43048,47.4
2026-09-12T10:54:11Z,1789210451,001726789,1726.8,43058,46.3
2026-09-12T10:54:21Z,1789210461,001727141,1727.1,43068,48.0
2026-09-12T10:54:31Z,1789210471,001727596,1727.6,43078,47.4
2026-09-12T10:54:41Z,1789210481,001727356,1727.4,43088,47.4
2026-09-12T10:54:51Z,1789210491,001728422,1728.4,43098,45.8
2026-09-12T10:55:01Z,1789210501,001727629,1727.6,43108,46.3
2026-09-12T10:55:11Z,1789210511,001727956,1728.0,43118,47.4
2026-09-12T10:55:21Z,1789210521,001727425,1727.4,43128,47.4
2026-09-12T10:55:31Z,1789210531,001728476,1728.5,43138,46.3
2026-09-12T10:55:41Z,1789210541,001727688,1727.7,43148,48.0
2026-09-12T10:55:51Z,1789210551,001727634,1727.6,43158,46.9
2026-09-12T10:56:01Z,1789210561,001728775,1728.8,43168,47.4
2026-09-12T10:56:11Z,1789210571,001727483,1727.5,43178,48.0
2026-09-12T10:56:21Z,1789210581,001727258,1727.3,43188,46.9
2026-09-12T10:56:31Z,1789210591,001727063,1727.1,43198,47.4
2026-09-12T10:56:41Z,1789210601,001726583,1726.6,43208,48.5
2026-09-12T10:56:51Z,1789210611,001726227,1726.2,43218,47.4
2026-09-12T10:57:01Z,1789210621,001726234,1726.2,43228,48.0
2026-09-12T10:57:11Z,1789210631,001727290,1727.3,43238,48.0
2026-09-12T10:57:21Z,1789210641,001725118,1725.1,43248,47.4
2026-09-12T10:57:31Z,1789210651,001725810,1725.8,43258,49.0
2026-09-12T10:57:41Z,1789210661,001724089,1724.1,43268,48.0
2026-09-12T10:57:51Z,1789210671,001724175,1724.2,43278,46.9
2026-09-12T10:58:01Z,1789210681,001723737,1723.7,43288,48.0
2026-09-12T10:58:11Z,1789210691,001723277,1723.3,43298,48.0
2026-09-12T10:58:21Z,1789210701,001723792,1723.8,43308,46.9
2026-09-12T10:58:31Z,1789210711,001722948,1722.9,43318,48.0
2026-09-12T10:58:41Z,1789210721,001721656,1721.7,43328,48.5
2026-09-12T10:58:51Z,1789210731,001721172,1721.2,43338,46.9
2026-09-12T10:59:02Z,1789210741,001720184,1720.2,43348,48.0
2026-09-12T10:59:12Z,1789210752,001719883,1719.9,43359,48.5
2026-09-12T10:59:22Z,1789210762,001718662,1718.7,43369,46.9
2026-09-12T10:59:32Z,1789210772,001718585,1718.6,43379,48.0
2026-09-12T10:59:42Z,1789210782,001717391,1717.4,43389,46.9
2026-09-12T10:59:52Z,1789210792,001716747,1716.7,43399,48.0
2026-09-12T11:00:02Z,1789210802,001720192,1720.2,43409,47.4
2026-09-12T11:00:12Z,1789210812,001720817,1720.8,43419,49.0
2026-09-12T11:00:22Z,1789210822,001718624,1718.6,43429,49.0
2026-09-12T11:00:32Z,1789210832,001718648,1718.6,43439,48.0
2026-09-12T11:00:42Z,1789210842,001717408,1717.4,43449,48.5
2026-09-12T11:00:52Z,1789210852,001716220,1716.2,43459,49.6
2026-09-12T11:01:02Z,1789210862,001713788,1713.8,43469,49.0
2026-09-12T11:01:12Z,1789210872,001716988,1717.0,43479,49.0
2026-09-12T11:01:22Z,1789210882,001723284,1723.3,43489,49.6
2026-09-12T11:01:32Z,1789210892,001729437,1729.4,43499,49.0
2026-09-12T11:01:42Z,1789210902,001733615,1733.6,43509,48.5
2026-09-12T11:01:52Z,1789210912,001739913,1739.9,43519,49.6
2026-09-12T11:02:02Z,1789210922,001744889,1744.9,43529,49.6
2026-09-12T11:02:12Z,1789210932,001747879,1747.9,43539,48.5
2026-09-12T11:02:22Z,1789210942,001750756,1750.8,43549,48.0
2026-09-12T11:02:32Z,1789210952,001755687,1755.7,43559,46.9
2026-09-12T11:02:42Z,1789210962,001761196,1761.2,43569,45.8
2026-09-12T11:02:52Z,1789210972,001765948,1765.9,43579,46.9
2026-09-12T11:03:02Z,1789210982,001772022,1772.0,43589,46.9
2026-09-12T11:03:12Z,1789210992,001776715,1776.7,43599,47.4
2026-09-12T11:03:22Z,1789211002,001782529,1782.5,43609,46.3
2026-09-12T11:03:32Z,1789211012,001787726,1787.7,43619,46.9
2026-09-12T11:03:42Z,1789211022,001794250,1794.2,43629,45.2
2026-09-12T11:03:52Z,1789211032,001799422,1799.4,43639,46.3
2026-09-12T11:04:02Z,1789211042,001805795,1805.8,43649,46.9
2026-09-12T11:04:12Z,1789211052,001810838,1810.8,43659,45.2
2026-09-12T11:04:22Z,1789211062,001817771,1817.8,43669,45.2
2026-09-12T11:04:32Z,1789211072,001822967,1823.0,43679,46.3
2026-09-12T11:04:42Z,1789211082,001828485,1828.5,43689,46.3
2026-09-12T11:04:52Z,1789211092,001833827,1833.8,43699,46.9
2026-09-12T11:05:02Z,1789211102,001844157,1844.2,43709,46.3
2026-09-12T11:05:12Z,1789211112,001844279,1844.3,43719,47.4
2026-09-12T11:05:22Z,1789211122,001849560,1849.6,43729,45.2
2026-09-12T11:05:32Z,1789211132,001854227,1854.2,43739,47.4
2026-09-12T11:05:42Z,1789211142,001859649,1859.6,43749,46.9
2026-09-12T11:05:52Z,1789211152,001863460,1863.5,43759,47.4
2026-09-12T11:06:02Z,1789211162,001868326,1868.3,43769,47.4
2026-09-12T11:06:12Z,1789211172,001872416,1872.4,43779,46.3
2026-09-12T11:06:22Z,1789211182,001876676,1876.7,43789,46.3
2026-09-12T11:06:32Z,1789211192,001880866,1880.9,43799,48.5
2026-09-12T11:06:42Z,1789211202,001885062,1885.1,43809,46.3
2026-09-12T11:06:52Z,1789211212,001888654,1888.7,43819,48.5
2026-09-12T11:07:02Z,1789211222,001892643,1892.6,43829,46.9
2026-09-12T11:07:12Z,1789211232,001895272,1895.3,43839,47.4
2026-09-12T11:07:22Z,1789211242,001899799,1899.8,43849,46.3
2026-09-12T11:07:32Z,1789211252,001903081,1903.1,43859,47.4
2026-09-12T11:07:42Z,1789211262,001906487,1906.5,43869,46.3
2026-09-12T11:07:52Z,1789211272,001909575,1909.6,43879,46.9
2026-09-12T11:08:02Z,1789211282,001912676,1912.7,43889,46.9
2026-09-12T11:08:12Z,1789211292,001915685,1915.7,43899,46.9
2026-09-12T11:08:22Z,1789211302,001919285,1919.3,43909,47.4
2026-09-12T11:08:32Z,1789211312,001921589,1921.6,43919,47.4
2026-09-12T11:08:42Z,1789211322,001924821,1924.8,43929,48.0
2026-09-12T11:08:52Z,1789211332,001927759,1927.8,43939,48.5
2026-09-12T11:09:02Z,1789211342,001930868,1930.9,43949,49.6
2026-09-12T11:09:12Z,1789211352,001933369,1933.4,43959,46.9
2026-09-12T11:09:22Z,1789211362,001936377,1936.4,43969,46.9
2026-09-12T11:09:32Z,1789211372,001938873,1938.9,43979,48.0
2026-09-12T11:09:42Z,1789211382,001941690,1941.7,43989,46.3
2026-09-12T11:09:52Z,1789211392,001943479,1943.5,43999,48.5
2026-09-12T11:10:02Z,1789211402,001949852,1949.9,44009,49.0
2026-09-12T11:10:12Z,1789211412,001953494,1953.5,44019,48.5
2026-09-12T11:10:22Z,1789211422,001955981,1956.0,44029,49.0
2026-09-12T11:10:32Z,1789211432,001957332,1957.3,44039,48.5
2026-09-12T11:10:42Z,1789211442,001959454,1959.5,44049,49.0
2026-09-12T11:10:52Z,1789211452,001961979,1962.0,44059,48.0
2026-09-12T11:11:02Z,1789211462,001963482,1963.5,44069,49.6
2026-09-12T11:11:12Z,1789211472,001965333,1965.3,44079,49.6
2026-09-12T11:11:22Z,1789211482,001967034,1967.0,44089,48.5
2026-09-12T11:11:32Z,1789211492,001968344,1968.3,44099,48.0
2026-09-12T11:11:42Z,1789211502,001969597,1969.6,44109,48.5
2026-09-12T11:11:52Z,1789211512,001971017,1971.0,44119,47.4
2026-09-12T11:12:02Z,1789211522,001971845,1971.8,44129,49.0
2026-09-12T11:12:12Z,1789211532,001970730,1970.7,44139,49.0
2026-09-12T11:12:22Z,1789211542,001969431,1969.4,44149,49.6
2026-09-12T11:12:32Z,1789211552,001969505,1969.5,44159,48.5
2026-09-12T11:12:42Z,1789211562,001970805,1970.8,44169,48.0
2026-09-12T11:12:52Z,1789211572,001971553,1971.6,44179,48.0
2026-09-12T11:13:02Z,1789211582,001973232,1973.2,44189,46.9
2026-09-12T11:13:12Z,1789211592,001973934,1973.9,44199,46.9
2026-09-12T11:13:22Z,1789211602,001975809,1975.8,44209,47.4
2026-09-12T11:13:32Z,1789211612,001976616,1976.6,44219,45.8
2026-09-12T11:13:42Z,1789211622,001979597,1979.6,44229,46.9
2026-09-12T11:13:52Z,1789211632,001980604,1980.6,44239,46.9
2026-09-12T11:14:02Z,1789211642,001981860,1981.9,44249,46.9
2026-09-12T11:14:12Z,1789211652,001984031,1984.0,44259,46.9
2026-09-12T11:14:22Z,1789211662,001986157,1986.2,44269,47.4
2026-09-12T11:14:32Z,1789211672,001987347,1987.3,44279,48.0
2026-09-12T11:14:42Z,1789211682,001989049,1989.0,44289,47.4
2026-09-12T11:14:52Z,1789211692,001990039,1990.0,44299,46.9
2026-09-12T11:15:02Z,1789211702,001996632,1996.6,44309,47.4
2026-09-12T11:15:12Z,1789211712,001993182,1993.2,44319,48.0
2026-09-12T11:15:22Z,1789211722,001994319,1994.3,44329,48.0
2026-09-12T11:15:32Z,1789211732,001995782,1995.8,44339,47.4
2026-09-12T11:15:42Z,1789211742,001997168,1997.2,44349,48.0
2026-09-12T11:15:52Z,1789211752,001998084,1998.1,44359,48.0
2026-09-12T11:16:02Z,1789211762,001999460,1999.5,44369,47.4
2026-09-12T11:16:13Z,1789211772,002000332,2000.3,44379,48.0
2026-09-12T11:16:23Z,1789211783,002001504,2001.5,44390,47.4
2026-09-12T11:16:33Z,1789211793,002002108,2002.1,44400,48.0
2026-09-12T11:16:43Z,1789211803,002003542,2003.5,44410,47.4
2026-09-12T11:16:53Z,1789211813,002003827,2003.8,44420,46.3
2026-09-12T11:17:03Z,1789211823,002005442,2005.4,44430,46.3
2026-09-12T11:17:13Z,1789211833,002006149,2006.1,44440,47.4
2026-09-12T11:17:23Z,1789211843,002007115,2007.1,44450,48.0
2026-09-12T11:17:33Z,1789211853,002008450,2008.5,44460,47.4
2026-09-12T11:17:43Z,1789211863,002008599,2008.6,44470,48.0
2026-09-12T11:17:53Z,1789211873,002009842,2009.8,44480,48.5
2026-09-12T11:18:03Z,1789211883,002010529,2010.5,44490,48.0
2026-09-12T11:18:13Z,1789211893,002011384,2011.4,44500,46.3
2026-09-12T11:18:23Z,1789211903,002011610,2011.6,44510,48.0
2026-09-12T11:18:33Z,1789211913,002012671,2012.7,44520,48.0
2026-09-12T11:18:43Z,1789211923,002015790,2015.8,44530,49.6
2026-09-12T11:18:53Z,1789211933,002013596,2013.6,44540,46.9
2026-09-12T11:19:03Z,1789211943,002014164,2014.2,44550,46.9
2026-09-12T11:19:13Z,1789211953,002015196,2015.2,44560,46.9
2026-09-12T11:19:23Z,1789211963,002015753,2015.8,44570,46.9
2026-09-12T11:19:33Z,1789211973,002016014,2016.0,44580,46.9
2026-09-12T11:19:43Z,1789211983,002016187,2016.2,44590,47.4
2026-09-12T11:19:53Z,1789211993,002017234,2017.2,44600,48.0
2026-09-12T11:20:03Z,1789212003,002021546,2021.5,44610,47.4
2026-09-12T11:20:13Z,1789212013,002023509,2023.5,44620,47.4
2026-09-12T11:20:23Z,1789212023,002023793,2023.8,44630,48.5
2026-09-12T11:20:33Z,1789212033,002024451,2024.5,44640,48.5
2026-09-12T11:20:43Z,1789212043,002024467,2024.5,44650,48.0
2026-09-12T11:20:53Z,1789212053,002024026,2024.0,44660,49.6
2026-09-12T11:21:03Z,1789212063,002024257,2024.3,44670,47.4
2026-09-12T11:21:13Z,1789212073,002023735,2023.7,44680,49.0
2026-09-12T11:21:23Z,1789212083,002024015,2024.0,44690,48.5
2026-09-12T11:21:33Z,1789212093,002024025,2024.0,44700,49.0
2026-09-12T11:21:43Z,1789212103,002023855,2023.9,44710,48.5
2026-09-12T11:21:53Z,1789212113,002023360,2023.4,44720,48.0
2026-09-12T11:22:03Z,1789212123,002023038,2023.0,44730,48.0
2026-09-12T11:22:13Z,1789212133,002023058,2023.1,44740,48.0
2026-09-12T11:22:23Z,1789212143,002018122,2018.1,44750,47.4
2026-09-12T11:22:33Z,1789212153,002018545,2018.5,44760,46.9
2026-09-12T11:22:43Z,1789212163,002018977,2019.0,44770,47.4
2026-09-12T11:22:53Z,1789212173,002019788,2019.8,44780,46.9
2026-09-12T11:23:03Z,1789212183,002020532,2020.5,44790,45.2
2026-09-12T11:23:13Z,1789212193,002021452,2021.5,44800,45.2
2026-09-12T11:23:23Z,1789212203,002022159,2022.2,44810,46.9
2026-09-12T11:23:33Z,1789212213,002023264,2023.3,44820,45.2
2026-09-12T11:23:43Z,1789212223,002025193,2025.2,44830,45.2
2026-09-12T11:23:53Z,1789212233,002026465,2026.5,44840,46.9
2026-09-12T11:24:03Z,1789212243,002027617,2027.6,44850,47.4
2026-09-12T11:24:13Z,1789212253,002028870,2028.9,44860,46.9
2026-09-12T11:24:23Z,1789212263,002029874,2029.9,44870,46.9
2026-09-12T11:24:33Z,1789212273,002030685,2030.7,44880,47.4
2026-09-12T11:24:43Z,1789212283,002032136,2032.1,44890,45.8
2026-09-12T11:24:53Z,1789212293,002033208,2033.2,44900,46.3
2026-09-12T11:25:03Z,1789212303,002034254,2034.3,44910,47.4
2026-09-12T11:25:13Z,1789212313,002034571,2034.6,44920,47.4
2026-09-12T11:25:23Z,1789212323,002035823,2035.8,44930,47.4
2026-09-12T11:25:33Z,1789212333,002036791,2036.8,44940,47.4
2026-09-12T11:25:43Z,1789212343,002037584,2037.6,44950,48.0
2026-09-12T11:25:53Z,1789212353,002037722,2037.7,44960,46.9
2026-09-12T11:26:03Z,1789212363,002038928,2038.9,44970,46.3
2026-09-12T11:26:13Z,1789212373,002039533,2039.5,44980,47.4
2026-09-12T11:26:23Z,1789212383,002040021,2040.0,44990,48.0
2026-09-12T11:26:33Z,1789212393,002040113,2040.1,45000,48.5
2026-09-12T11:26:43Z,1789212403,002040884,2040.9,45010,48.0
2026-09-12T11:26:53Z,1789212413,002041371,2041.4,45020,48.0
2026-09-12T11:27:03Z,1789212423,002041795,2041.8,45030,48.0
2026-09-12T11:27:13Z,1789212433,002042270,2042.3,45040,48.0
2026-09-12T11:27:23Z,1789212443,002042516,2042.5,45050,48.5
2026-09-12T11:27:33Z,1789212453,002042256,2042.3,45060,47.4
2026-09-12T11:27:43Z,1789212463,002043120,2043.1,45070,47.4
2026-09-12T11:27:53Z,1789212473,002043368,2043.4,45080,48.0
